origin,assumption
0.0398508379382331,0.0478587603149809
0.0068453076863444,0.0100520506925978
0.0083735439522537,0.0198946506858997
0.0121229739286499,0.0144093301787306
0.0410985154388627,0.0432350799210564
0.0121573368296556,0.0154191708704904
0.014499515291754,0.0247687546579273
0.0305820055694731,0.0375451862013972
0.0355159144715615,0.0680375718728533
0.0383546996791539,0.0354436550600151
0.0199590599738043,0.029335053320031
0.1045614725552554,0.0940194036917405
0.0130385497920456,0.0141467739533561
0.0383263473894686,0.0517550050850516
0.0336087184732212,0.0292327031947065
0.0338176980925618,0.061499956754023
0.0093540659267707,0.0246335109853865
0.0618820853338791,0.0793876497192907
0.0083886254075212,0.0113975754487039
0.0326821964541424,0.0409467720324762
0.0272090616170273,0.0533247543351395
0.0215437513948741,0.029001719206817
0.0929618582673245,0.1131550419511462
0.0846489908119784,0.0805076375918558
0.0252366564024361,0.0299835725305982
0.0434990039119559,0.0631981761211366
0.02520015985722,0.0250716218125869
0.0145723599704094,0.0278778869602723
0.0747963998945732,0.0635919532892732
0.0177295564478563,0.0272958735811199
0.0126329219225028,0.0385288553040551
0.0245332635707174,0.027969714647802
0.0056825793532783,0.0241805863901322
0.0609428353938177,0.0803368445454253
0.0118560517056797,0.0180017106377817
0.0148130683084513,0.0378685540585412
0.0392184762440042,0.0751773585583704
0.0680249624121606,0.0576942812048179
0.0320967420637755,0.0581380815316751
0.0199250194285318,0.0427167404990681
0.0282525565970844,0.0535964638088211
0.015359388597424,0.0252918359720082
0.0193780137641785,0.0207652974436503
0.0192746121647335,0.0305832264607911
0.0231958539989154,0.0239571110970735
0.0123758610334075,0.0355747927045389
0.0170152318798466,0.0241916177162435
0.027538145954963,0.0447730080542954
0.0372809842263248,0.0939868502425705
0.0195811205439117,0.0189733686916566
0.0202782067047755,0.0339818171073003
0.0393562663023773,0.0456779945295663
0.0183743147363743,0.0122621040770076
0.0173656856427991,0.0344158486608881
0.0477740016099084,0.0409358334395999
0.0821075833443247,0.0987316162272522
0.0265398965684651,0.0356061089634456
0.0274852741765261,0.0446635512703452
0.0116556195235187,0.0110222246311448
0.038453471924379,0.0597251194817342
0.0219413853938551,0.030546744309641
0.0335594416556056,0.0355756475958704
0.0230132910184604,0.0358604308719254
0.1226544823785276,0.0901161910949427
0.0170191720696977,0.0255669638478791
0.0222749960357046,0.0312368763342399
0.0454413010278894,0.0473471009537616
0.0140100964902708,0.0194454192066958
0.0553411986121268,0.0770221818833274
0.0633726848888413,0.0982345700732902
0.0197896922566293,0.027113321753723
0.0599704719314742,0.0604095568146084
0.0225190693042037,0.0328409381398975
0.0164267005456831,0.028092630706294
0.0449092145946801,0.0553792685130736
0.023393006586034,0.0654537454577563
0.0290763316947466,0.0491679816224927
0.0165016080784298,0.021987536814281
0.0395926228304672,0.028547147186666
0.0403525263605707,0.064815726251273
0.0137796993001136,0.0557269509648961
0.1040832309785462,0.1066583173941858
0.0012660051879795,0.0011464443863359
0.0214391721763834,0.0213658759844277
0.0143806107571967,0.04411548427182
0.0182080742335903,0.0307469441794699
0.0355925267602543,0.0604487459867375
0.048212418488555,0.0691407685064802
0.0385091863131514,0.0501280457245494
0.0190706953564521,0.0577890910804931
0.0273591741414565,0.0478338471118823
0.0348398501106772,0.0575296784539155
0.0493177002535535,0.0532927468980729
0.0168543678429583,0.0248212298675537
0.0893129605770997,0.0693129973418406
0.0244661173391944,0.0353575838357453
0.0321419012782478,0.0283830790139238
0.0058943773527168,0.0187821943699194
0.0352044102879944,0.0261734524625443
0.1625517708110376,0.0931394127710057
0.0216857498759292,0.0254449065922613
0.0309821408921757,0.0422853008887459
0.0323271998894865,0.0778656654305055
0.026108666716767,0.0299936308781191
0.0196503640498699,0.0231770772338429
0.0217954296000382,0.0376546254702296
0.0221325560901062,0.0352346348901421
0.0050118851536414,0.0155608019206297
0.0241835494622237,0.0408028815466909
0.0184740399049791,0.053154613789289
0.0311752726997348,0.0624141886198581
0.0574154120086104,0.0562003346101456
0.0408419894249646,0.0655657797291273
0.0195209818275682,0.0740062179720687
0.0272899390717075,0.0367425039926625
0.0369227457557833,0.0393750848873407
0.0550419849280003,0.074365360694042
0.0137710221818233,0.0149590199620053
0.0175553740119432,0.0343892841463889
0.0570493344738399,0.0629748985085929
0.0405824896362687,0.0408501064220409
0.0117257373530983,0.043453952430159
0.2423621779847336,0.241388468681381
0.0186651313167814,0.0166876242831276
0.046210145098452,0.0391620101005894
0.0243111741812628,0.0278224427696496
0.0097412324955134,0.0128459429353905
0.023671551962381,0.051339199024314
0.0285589579615968,0.0538764929826185
0.0776567317650864,0.0698940542163314
0.0208306587492953,0.0209441822883077
0.0181760666908685,0.0270174957607149
0.021421535105398,0.0372460031601073
0.0523096529630513,0.0789567950923643
0.0376015804182312,0.0485096600717783
0.1232025752610782,0.1457628562036339
0.019615046926588,0.0250215139250348
0.0396784859689935,0.0487883768218465
0.0680942840783279,0.0600394146614055
0.0193225452973863,0.0205939815405098
0.0340747730030076,0.0515455003101157
0.0240853345515857,0.0359809152497309
0.0344784277809573,0.0376346723569665
0.0456388335522611,0.0574422181751951
0.0427379182077193,0.0708119456199679
0.0313666967458211,0.0429516626887246
0.014965910516825,0.021175532456159
0.0350505180852465,0.0384978597137679
0.0163753648317891,0.0211049269220673
0.01750277118386,0.0291421062027462
0.0081063013284468,0.01912821974659
0.0139411779134229,0.0204567753631149
0.0140245328092256,0.0150574359985551
0.018311753458729,0.0296599512850765
0.0190743934380633,0.0379352435680579
0.1717328318742145,0.1413633611594653
0.0086278097946546,0.0094125698667528
0.0299497732409936,0.0476298354904569
0.012688082730873,0.0223983512554913
0.0305032852298432,0.0593133871308264
0.0394961540202933,0.0305405201438312
0.0205114399238821,0.0401238979024161
0.0882317542315859,0.1044399906172338
0.0671977854544476,0.0667598528233754
0.0803723531958895,0.0754726090279345
0.0327287124313035,0.0555626406514271
0.0044037759932922,0.0079980876240688
0.2457607816417427,0.3835482638385964
0.0544197954549518,0.0445890758731803
0.0217362291262551,0.1065618990443581
0.2293422481327907,0.1614152285510455
0.0216411446517287,0.0232759716530342
0.0348436630944669,0.044975757895767
0.0216982672096785,0.0303942953229582
0.0753482331194808,0.0637282394407156
0.0089757808523787,0.0176752405344222
0.0457314263638685,0.0478875068108948
0.0131579798553338,0.0192821851344619
0.042082903096835,0.1162348819043387
0.0088858695603775,0.0155032281300377
0.0277712107047756,0.0426814916641689
0.0898388565558379,0.1477578001699711
0.0249803029700887,0.0240928907997703
0.0283950472499028,0.0381414074664508
0.0217622980556911,0.0245733287922288
0.0111777758056463,0.0669815288276143
0.0623824565012769,0.0871452434515436
0.0653208136594344,0.0573737214601914
0.0260978822664026,0.0439303661145969
0.014402932144359,0.0237666314663319
0.027213215414856,0.0309299356136546
0.017577210786437,0.0340045198930453
0.0191348003980774,0.0261589756648221
0.0473529445919587,0.0368034873813423
0.0735010195587835,0.0981123721490612
0.0044497305413241,0.0211515589820141
0.0218421235565581,0.0365552399762128
0.0334927690866046,0.040707391068899
0.0271323084649046,0.0376571774316608
0.0038096791179565,0.0832348919306634
0.0187660301254645,0.0273156728326203
0.0610396093918653,0.0847193265516714
0.0198528636481407,0.0233656580994235
0.0060291029860293,0.0270401460017133
0.0347542325800314,0.0277187435168985
0.0299541833607458,0.030953185418938
0.0530414957603408,0.0635198325690052
0.1728406808920168,0.1696743207564449
0.0479979702581395,0.0651830346925633
0.0141329840131776,0.0363720879770433
0.0338507603938662,0.0419750693575846
0.024542746992196,0.0282221133074886
0.0223527684134289,0.0427972913121643
0.1232869702473386,0.0842446736202404
0.0363696548970435,0.0508080994108344
0.0396644628539892,0.0450471625249335
0.0130387757932694,0.0232227595711709
0.027369895284459,0.0203985838022712
0.1057073297693221,0.0855826601797482
0.0077046236326192,0.0298855858315264
0.0681817081197832,0.0567597934016772
0.0052046489093047,0.014353767577363
0.0245300353359056,0.0396738953161095
0.0065811862853775,0.0215627013093727
0.0182795073040758,0.0379157662351421
0.0127469355553383,0.008973097729132
0.053008486318558,0.0798940833437036
0.0258661332435875,0.0658432873863931
0.0266910305110413,0.1080269005148178
0.060681337590225,0.0815419676599727
0.0508569761013951,0.0700349459909969
0.0360086741574576,0.0462696421367444
0.0343940521999532,0.0420438017413825
0.0369085260242413,0.0546713187218914
0.0349185214730059,0.0450287629287528
0.0199577561002977,0.0149803612976237
0.0727655283358884,0.0430569266561444
0.0023396233356893,0.2473428665556715
0.0161929282461146,0.0289663817819841
0.0111789363731574,0.0209313213048118
0.0152817561548254,0.0292500668639325
0.0726584408030862,0.0705446464871421
0.0908405956324991,0.0953195452907638
0.0262754895336996,0.0334702790415317
0.0150054467307473,0.0797456868146728
0.0104381508908727,0.0166866986762035
0.0679563022888631,0.0882682071399782
0.0143744186811765,0.0222972188839381
0.0217212672056506,0.0342210659968949
0.0288568837725481,0.0477752841777088
0.0310400573478574,0.0549932582599001
0.0514882932781635,0.0532067099601098
0.0176378985027838,0.0332778887763104
0.0230771159377621,0.0467106956641544
0.0391709015803803,0.0507361606676918
7.536426059286549e-05,0.0037294706745604
0.0586330907559366,0.132402128737171
0.0024162525720566,0.0131203019946699
0.0223720635061198,0.0244675477906864
0.0660215791720601,0.1039204430339311
0.0060553795594707,0.0389495264147679
0.0761539009543441,0.0868485615101255
0.0191804209523929,0.0322150189354849
0.1624663463360751,0.1221297167331782
0.006990118753798,0.0156733330145563
0.1381722537679722,0.1417719614237024
0.0514934835669075,0.0311815047125178
0.03901393842712,0.0348808100199855
0.0152236831288967,0.0334606196507026
0.0329137642130806,0.0347808847117378
0.0192648149622398,0.0224845225865741
0.0227523063072257,0.0283446389609056
0.0321221487876797,0.0540046799422
0.0508568446488991,0.062380062597067
0.0270610649679588,0.0326072752013152
0.0523768650531857,0.1050308978324841
0.0546347499392134,0.0563870474596523
0.0562628900820145,0.0763594301728378
0.0149550665414496,0.0271196971502609
0.0387361934609253,0.0679659635586681
0.0999468441157004,0.0883189786502642
0.0128137930320373,0.0417486398966092
0.0293348544665915,0.0398154248647447
0.0219169045257967,0.0341043597192197
0.0282651606952415,0.033963838471991
0.0202987241231722,0.0277357883618139
0.0172112998995787,0.0178521201507221
0.013481082047923,0.0263574278780113
0.0165068863777419,0.0144937684209194
0.0392822001717047,0.0344598065039994
0.0711336974760348,0.0752094573268212
0.0040586757856611,0.0041845578164011
0.0262021732699819,0.040458825206897
0.0161312692978145,0.0378702065503391
0.0227739764152738,0.0222166519378706
0.0408298411124272,0.0349354053223347
0.0430286434608164,0.0617479088652409
0.0492569824500855,0.0361664474326363
0.0170122322340768,0.015913170088973
0.0929062400136274,0.0875906873365712
0.0144739525276577,0.0288994885187543
0.0273812467194086,0.0312714629856817
0.0497940755419397,0.0841222677499339
0.0260560998943581,0.0294834597229377
0.0263490828977166,0.0383811773916421
0.0708397022170514,0.1218144442976082
0.0171158049189855,0.0319915689436521
0.0099604802239548,0.0120830710652308
0.0245212306973153,0.0600309309989981
0.0172163127961357,0.027558866296992
0.0491366885041437,0.0600499397669313
0.0184157085067414,0.0213640261305078
0.0064601021327509,0.0109169776099993
0.0293916420974919,0.034323187099072
0.0166821313856481,0.0264248762304201
0.0382439114330333,0.029702078121197
0.0126270961220304,0.0196622589004484
0.0280077810923915,0.0332221104047403
0.0205949207941473,0.0474500259825071
0.0330887303640679,0.0589360578349292
0.014392272391309,0.0294981395902378
0.0583866583229447,0.0543554962668504
0.01750266773519,0.0206743124474851
0.0146760166690681,0.020960485859448
0.0157693646293214,0.0133105771243359
0.011893593362253,0.0250824206986571
0.0103291278944104,0.0185704096547103
0.0366480599761116,0.0454750292646791
0.03750451023672,0.0373192496565031
0.0856788062709624,0.0953189351171055
0.0045276522624335,0.0199816887992099
0.0238747923176728,0.0309693491927007
0.067824764846813,0.0731528658205593
0.0074995603538098,0.0364961048154012
0.0360652693973716,0.0841779146547932
0.0167443872682227,0.0484178848934134
0.0326128244580348,0.0471543417075773
0.0423036610941153,0.1161994247290188
0.0719915438017054,0.0647495919767014
0.0235365696041738,0.0350302925105059
0.0306155366801092,0.0617704185107441
0.1863351087068849,0.1566128352929638
0.0734006488504706,0.0585272115024882
0.083462660965197,0.1033142201606585
0.0364846856507948,0.0389331291514353
0.0566476233643869,0.0679377299270479
0.0137091283003462,0.0226977635180636
0.0100964946663278,0.0336482940401047
0.0125697992647347,0.0335086153621498
0.0352835044867512,0.026896220246902
0.0563326497752391,0.0547391483512048
0.0095167442702761,0.0504949216393899
0.0671129768615081,0.0938551395645931
0.0392592206174614,0.0728327775893407
0.0456152787885904,0.0576963440243248
0.0252644538570098,0.0350670323535526
0.0406761283050041,0.0644519791317292
0.0644731779122225,0.0900641529386816
0.0163985949599646,0.0227364578064305
0.1278566123911229,0.1292512367057715
0.1577369595586299,0.1319574785680747
0.0176920669894176,0.0266733519042748
0.002320687003516,0.0302780898275325
9.769441187964048e-05,0.0039116607974175
0.0470058447763558,0.0461408945930137
0.0369414811463183,0.0658178636522091
0.0346323516472553,0.0344070249436853
0.0514654479140564,0.0693901732272754
0.0143914490484306,0.0252246288597421
0.015200786229114,0.0294311560449608
0.010065428123138,0.0141670609321462
0.0088785757851231,0.0127609907392663
0.0373669101396984,0.0455483527560968
0.0353798592529788,0.0501306149469879
0.0014693433311625,0.0243036034466831
0.0213216886717253,0.0229565484992085
0.0343959931628082,0.0556981842748418
0.0413076501745271,0.065508881271095
0.0882048279788617,0.0684935341185325
0.0266917761996673,0.0242038198957486
0.0433863676519745,0.0559990894572922
0.0075806376149999,0.0128001909628877
0.014514008529479,0.038130532994488
0.0074781774432896,0.0175102863929498
0.0150997171527397,0.0168569862639899
0.0601128356260814,0.065348739900971
0.058866781672971,0.0675775927469764
0.0231316577849191,0.0211511018586161
0.0611918761684913,0.0756821358014455
0.0249116684484635,0.0337148738096893
0.0192610211001215,0.0208280728366833
0.0066762605454502,0.0123576945233855
0.1128163697105367,0.0927662189501616
0.0166222842063118,0.0222286575029589
0.0186818300424184,0.036254224889993
0.0041548636555941,0.0116552238011013
0.2100196665398489,0.1969552106757221
0.0414479529694206,0.0751101115141069
0.0090134340267879,0.2175891938930787
0.0409801915346482,0.0602387916202014
0.0112946753171182,0.0133129913693626
0.0693087244495955,0.1370244046699262
0.1293052380857977,0.0835176947634498
0.0439135807171252,0.0953711581246252
0.0430601051297142,0.036810036797197
0.0381509322680303,0.0502016765710023
0.0047568353968905,0.0138264065779548
0.017163915326736,0.0309249301736582
0.0182625067142063,0.033013438255152
0.0146443620236461,0.0195238967391074
0.0427461919822854,0.0307516233116605
0.1825943721913966,0.2379217851591628
0.1114612963698435,0.0905690843833218
0.021146416446051,0.0279400122566146
0.0179804690039261,0.0461384990165255
0.0083841797331553,0.0270324363158295
0.0205823878552305,0.0188549154607688
0.0164923661258451,0.0539843605935772
0.0520289664894315,0.0459462066967854
0.0469638076304301,0.0722630189125657
0.0080548645345968,0.0131141972184916
0.0498776745657468,0.0575200234253499
0.0437482273775034,0.0593982967131002
0.0351599703091434,0.0587663074452039
0.0509871947470212,0.0598541992980789
0.0988316859410885,0.1192390270307086
0.0165508953807442,0.0370935565705772
0.0163471788176086,0.0227651568566111
0.0446530387868867,0.0464539310148403
0.0428125466682452,0.0712458208965905
0.0155662561242912,0.0200695644285524
0.1069151700724209,0.1214063079805181
0.0407133772565782,0.0621268021883369
0.0329873409747448,0.0479761484544284
0.0618911433594222,0.1010965939008205
0.0320124699837739,0.0432473371673774
0.022237539525569,0.0275947499969304
0.0421910349673519,0.0417545980419421
0.0001205828169485,0.0066585030909754
0.0317616943557747,0.0347849921573921
0.0141355995900595,0.0215534899037211
0.0155514949904788,0.0350557712636923
0.0298512288981733,0.0424511540519052
0.0891417880228848,0.0831283081767729
0.0128135257442021,0.0165601290792848
0.0204424984114938,0.0224776510922469
0.0312841195385288,0.0302304921019603
0.0552181673647849,0.059441042320343
0.0874765112170982,0.0912851906129405
0.0492482875644599,0.0425784372293412
0.0774987134738999,0.0906286744961544
0.020076634149363,0.0308536850250951
0.0264387429220148,0.0402485657029819
0.0539468552783801,0.0561019565354736
0.0501925174771029,0.0584123411260623
0.0459204738940243,0.0886862160812187
0.0491720565119595,0.0980764753977126
0.0309684831086843,0.0287767919681834
0.0054419451512306,0.0134932383042193
0.0528104376216051,0.0577898583043568
0.0007011168568907,0.0062499089375041
0.0379595860539904,0.0905139297484232
0.0330667603031345,0.0419278421207344
0.0317530292504382,0.0438074777935926
0.1086232336844607,0.1124851385096125
0.0047617936683891,0.086832572940992
0.0171838480144898,0.0143323496191463
0.0244379488982876,0.0347264868070853
0.0156755091096538,0.022522459972993
0.0186683949730001,0.0224460433721069
0.0328928679317572,0.0449719468511751
0.0123851335764697,0.0233583222577981
0.0202412616948176,0.0281334431387487
0.0234131050813289,0.0329711571497398
0.0252082081246429,0.0547399052788433
0.0134632679113475,0.0349336598319161
0.0256191263126886,0.0558508095567272
0.0138653281268225,0.0095430377833359
0.1258896898140138,0.1096094436645297
0.0858846597501748,0.0892507121995953
0.0288420793972293,0.041461248445139
0.0091386674368854,0.0144455076742043
0.0157998342280036,0.0183853548609985
0.0096364773733675,0.0188037191540613
0.00493325632381,0.0049805637806805
0.0142984076882151,0.0203890845250052
0.0102015105194582,0.0146808552423638
0.047856290826259,0.052221689227294
0.0491577580223026,0.0565357821935788
0.0107385624946249,0.01516352459581
0.0253617878006575,0.0238170771011088
0.0049211334555607,0.0169343338339982
0.1172217219630724,0.1220414288723729
0.0909218629904922,0.1648330766752865
0.0293471216383242,0.0442864285896772
0.0160229521324404,0.0221710581545002
0.0282507112197063,0.0390431681937285
0.0135876041130274,0.0513168481492208
0.0324806089664776,0.0296459995032624
0.010395717445419,0.0085664874133977
0.0294030226358505,0.0248090474786527
0.0486526453520538,0.0464816519174888
0.0381262884724348,0.0439684052165809
0.0112550486243635,0.0171905721503524
0.100451423221355,0.0969560385368639
0.0138825694446572,0.0182588701398965
0.0439556057467631,0.0454879773076244
0.0083272784795072,0.0161512927147574
0.0248867750521544,0.024333271831132
0.0675223317674248,0.1000930307069755
0.0201550712569479,0.0207051709371898
0.0185716450691196,0.0179135824903469
0.0546361074566015,0.0535735580644813
0.0241047572250988,0.033977409417756
0.0664651890280081,0.0840688390576162
0.0172453371944115,0.0264241828646941
0.0129075479248478,0.0207735127066558
0.0413112289899816,0.0507034244766909
0.0364398794873083,0.1084918169529864
0.0155306163665847,0.0160879312264027
0.041619018045914,0.0449075354758036
0.0146618619904903,0.0170272463574683
0.0218336927082831,0.019258404588304
0.027342095233851,0.0470520208635458
0.0365827796599899,0.0484994031308743
0.0274735138902057,0.0249584718782596
0.0596440048931807,0.0682720689021736
0.0630678391280959,0.2484370675722662
0.0251987978965775,0.0374815137759219
0.0065966716611258,0.0099390482205309
0.0130517861671532,0.0159098936591104
0.0515442373115826,0.0585319594264715
0.0233136164668509,0.0540261245999551
0.3207340711559471,0.2733146847029469
0.02602575132436,0.023405898624369
0.1045541223856371,0.1577192392934791
0.0369039587113465,0.0374400880224953
0.0308001871606202,0.0533069853331103
0.021415078471916,0.0176970106446171
0.0132456305425553,0.0193473192766597
0.040405140461488,0.041675779622645
0.0788970188594468,0.0877519529750532
0.0104500427340822,0.0290046603604725
0.0299754423972552,0.0386488592811335
0.0226056503475496,0.0348590591053881
0.0141431885505063,0.0189752234709654
0.0460675636729257,0.0556938252571216
0.0184943263671654,0.0319604909334076
0.0028532145707991,0.0069314020828733
0.0334343480877321,0.0292151532912982
0.0173080064793557,0.0315654727307266
0.0311959542702634,0.0677831152968853
0.0734592472689912,0.087957470684166
0.0220006515810781,0.0493787663609771
9.135061890044302e-05,0.005341566022218
0.0331284450909588,0.036543344191939
0.0288514709329038,0.0555319551723513
0.0275119626579476,0.0344658915868709
0.0148988798730462,0.0128059373688866
0.02620490943034,0.0377706583261257
0.0157145643653481,0.0264151204406717
0.0815677702984295,0.1277925481349648
0.0224090293626215,0.0272572107631354
0.0847802238506979,0.1001773054639643
0.0330593938110796,0.0462578300874552
0.0187829184587349,0.0331949529086896
0.0180444565017277,0.0298375267081833
0.0422506568295838,0.0325796573202804
0.0410106234764582,0.0376667006695519
0.0742121686201541,0.0803574042494833
0.0502323820206973,0.0522212142942172
0.0445150146014053,0.1673816278323447
0.0359657950020896,0.042553546954628
0.0834885457124964,0.067487496846366
0.0071866503500384,0.0451612467957036
0.0449461590938796,0.0554163551343322
0.0315129603508606,0.0372769629726063
0.0280295471896922,0.0265260357523486
0.0172868477025288,0.0374004480206223
0.0829972140792251,0.0781628294007124
0.0140620115237637,0.0258330578002144
0.0145701853167465,0.0191183835573525
0.0314572837846729,0.0420970119988908
0.0134009538311469,0.028795585288668
0.0150478482657482,0.0211228819153869
0.0065955033270554,0.0146013078392088
0.0439638727192005,0.0751034548916706
0.0312508281073146,0.0371963375685172
0.0135354083793948,0.0171974747972065
0.0567934535932109,0.1331389996018042
0.0355560812932611,0.0491034460757449
0.0118352190800259,0.0123922695399379
0.0088721818043072,0.0185868866104489
0.0742410675465167,0.0767774756675996
0.014325818598912,0.0207405613808604
0.0389331353172324,0.0350581744844493
0.0143614536742111,0.0229712141230995
0.0823340532624551,0.0804885660109444
0.024940460927035,0.0334969171693666
0.0042833822050754,0.0031858072529621
0.0685356686976556,0.0830400802842993
0.0095965627060392,0.0163380957994784
0.0334398844017007,0.0400086699848606
0.0463808736821135,0.0691486671717622
0.1230806844623775,0.1150939225686417
0.0363714426782913,0.0404686182538956
0.0197633486509205,0.0335733595196516
0.0185117180624591,0.0207137275984055
0.0134036139063516,0.0312527489167916
0.0432909915885239,0.0408184384948141
0.0087635534819467,0.0240569010831449
0.036874958598552,0.0434370084730427
0.0770513114699228,0.1004937082560128
0.0247453186791266,0.0501690146106308
0.0483434613785462,0.0484099273579939
0.0056102179407889,0.0172246304333918
0.0335819034927715,0.026652161957069
0.0169054142243733,0.0317434683882046
0.0198897779969293,0.0252600366712472
0.0144955046998099,0.0163714008315888
0.0487052604063025,0.0873449457284656
0.0148363158954205,0.0454541418535109
0.0425351554347708,0.1015664255262037
0.019392476392966,0.0297852714898524
0.0112718924966011,0.0107938975827318
0.0601442221609827,0.0659264945908546
0.0184318880861404,0.0398361600006381
0.0935440545098652,0.093952211531472
0.0225779938207068,0.0274280742859541
0.0787608927201246,0.0804283734073952
0.0066244998279239,0.0178149935537484
0.0131986589908411,0.0199239694776976
0.1921614503513159,0.1779626727109153
0.0221500089361641,0.0274370382463701
0.0952168395386613,0.1119428342277952
0.0081844721934046,0.0179471350490048
0.0444149282115539,0.0414449344842397
0.0230035653750472,0.0241127473084708
0.00555683224289,0.0121040105809681
0.0920311263534651,0.1238000860660278
0.0244463881622739,0.0558592338897709
0.0270136128474306,0.0269873502316582
0.0052898641545607,0.0284110826312732
0.059898780364847,0.0813800140121555
0.0129191472059466,0.0302333735667982
0.011292195134673,0.018073457619619
0.2101225427881014,0.3964107377027159
0.0236200288348026,0.0515268436018267
0.0253927102933104,0.0280426875247079
0.0105022388831107,0.0171541301495752
0.0325772134349843,0.0444256481308913
0.0207526893549931,0.0328492538707255
0.0265668107767123,0.0334143170846202
0.0700366054535495,0.1501281304809236
0.0143094498262267,0.0291726476118843
0.085292557664811,0.1039056970554435
0.0282906960162454,0.0368261156108494
0.0174889719593343,0.0172630002084279
0.0348719942618104,0.0505735783160196
0.0285819393155231,0.0452119288490148
0.0118966400012387,0.0397427013643629
0.0144678794525052,0.02303320085558
0.0284727626692158,0.041989244818784
0.0800303897648257,0.0914506912853623
0.0480270171195171,0.0409615260305962
